itemnum,itemnamee,qty,unitnamee,Area,storloc1,storloc2,storloc3,storloc4,storloc5,storloc6,storloc7,storloc8,storloc9,storloc10,storloc11,storloc12,storloc13,storloc14,storloc15
1000994188,BEARING  PLATE,16.0,EA,UTILITIES,A08C3B,,,,,,,,,,,,,,
1000994189,PLATE  SEALING,8.0,EA,UTILITIES,A08C3B,,,,,,,,,,,,,,
1000994191,RETAINER  PORT,8.0,EA,UTILITIES,A08B2B,,,,,,,,,,,,,,
1000994192,PORT  PERMEATE,2.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000994193,PORT  NUT,8.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000994194,HEAD  SEAL  8 IN,8.0,EA,UTILITIES,A08D2B,,,,,,,,,,,,,,
1000994196,HEAD  RETAINING RING  8 IN,8.0,EA,UTILITIES,A08F2B,,,,,,,,,,,,,,
1000994200,ADAPTER  8 IN,2.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000994201,SEAL  KIT,8.0,EA,UTILITIES,A08C2B,,,,,,,,,,,,,,
1000994203,RING  THRUST,8.0,EA,UTILITIES,F06C2,,,,,,,,,,,,,,
1000995679,TRANSMITTER LIQUID LEVEL  0 TO 120 MM (4,1.0,EA,"OIL TRAIN 3, 4 & 5",H03C1,L03B1,,,,,,,,,,,,,
1000995679,TRANSMITTER LIQUID LEVEL  0 TO 120 MM (4,1.0,EA,SHIPPING,H03C1,L03B1,,,,,,,,,,,,,
1000996927,POSITIONER  DIGITAL VALVE CONTROLLER,2.0,EA,,A07H3B,A18H5B,L02C2,L03D2,,,,,,,,,,,
1000996927,POSITIONER  DIGITAL VALVE CONTROLLER,2.0,EA,OIL TRAIN 1&2,A07H3B,A18H5B,L02C2,L03D2,,,,,,,,,,,
1000996927,POSITIONER  DIGITAL VALVE CONTROLLER,6.0,EA,"OIL TRAIN 3, 4 & 5",A07H3B,A18H5B,L02C2,L03D2,,,,,,,,,,,
1000997010,CABLE ELECTRICAL  13.8/15 KV  1  95 MM2 ,1.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000997081,CABLE ELECTRICAL  13.8/15 KV  1  70 MM2 ,4.0,EA,,B06C1,B06C2,K06A1,K06A2,K07A2,,,,,,,,,,
1000997081,CABLE ELECTRICAL  13.8/15 KV  1  70 MM2 ,10.0,EA,OIL TRAIN 1&2,B06C1,B06C2,K06A1,K06A2,K07A2,,,,,,,,,,
1000998076,MOTOR INDUCTION INTEGRAL 30 KW 1800 PR,2.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000998796,MOTOR INDUCTION INTEGRAL 15 KW 480 V,1.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1001000864,POSITIONER VALVE ELECTRO/PNEUMATIC  PNEU,2.0,EA,,A18C1B,,,,,,,,,,,,,,
1001001001,COMPRESSOR REFRIGERANT SCROLL HERMETIC,2.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1001001443,SENSOR  MASS FLOW  0 TO 100 SCFM  750 PS,2.0,EA,,B07B1,C03C2,,,,,,,,,,,,,
1001001443,SENSOR  MASS FLOW  0 TO 100 SCFM  750 PS,1.0,EA,MCU,B07B1,C03C2,,,,,,,,,,,,,
1001001486,CONNECTOR  FEMALE  3/4 IN (O.D.) X 3/4 I,10.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001001507,MONITOR GAS  COMBUSTIBLE  0 TO 100% H2,3.0,EA,"OIL TRAIN 3, 4 & 5",L02C2,,,,,,,,,,,,,,
1001001688,REGULATOR  PRESSURE  3000 PSIG (MAXIMUM,2.0,EA,PCU,H07A2,,,,,,,,,,,,,,
1001001689,REGULATOR  PRESSURE  3000 PSIG (MAXIMUM,6.0,EA,PCU,H07A2,H08A1,,,,,,,,,,,,,
1001001720,REGULATOR  PRESSURE  3000 PSIG (MAXIMUM,2.0,EA,PCU,H07A2,,,,,,,,,,,,,,
1001001869,BUSHING  EBE 1500,6.0,EA,"OIL TRAIN 3, 4 & 5",L01C2,,,,,,,,,,,,,,
1001002956,BOARD PRINTED CIRCUIT  RELAY,6.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001003408,SWITCH  12 TO 45 VDC  INDUSTRIAL ETHERNE,1.0,EA,PCU,A16E6B,,,,,,,,,,,,,,
1001003505,GATE VALVE BOLTED BONNET,6.0,EA,,B01A2,,,,,,,,,,,,,,
1001005553,POSITIONER VALVE ELECTRO/PNEUMATIC  SING,3.0,EA,"OIL TRAIN 3, 4 & 5",L02C2,L06A2,,,,,,,,,,,,,
1001005995,ADAPTER TUBING TO PIPE  3/4 IN  1 INCH ,10.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001005996,GASKET KIT INSULATING  INSULATING  1 INC,20.0,EA,,A17F2B,L01A1,,,,,,,,,,,,,
1001005996,GASKET KIT INSULATING  INSULATING  1 INC,6.0,EA,"OIL TRAIN 3, 4",A17F2B,L01A1,,,,,,,,,,,,,
1001006250,CAGE VALVE  S31603/CRCT,1.0,EA,OIL TRAIN 1&2,K02A1,,,,,,,,,,,,,,
1001007031,"WIRE, LOCK (THR.BRG.HOUSING",2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001007456,VALVE GLOBE  IN-LINE  3 IN  ASME CL.150 ,4.0,EA,,B06D2,,,,,,,,,,,,,,
1001008640,BREATHER  HY-DRY DESICCANT  1/2 IN FNPT,9.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001009632,VALVE GATE WEDGE  SOLID  3/4 IN  ASME CL,5.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1001010776,KIT  REPAIR,4.0,EA,SHIPPING,H02B2,H03B1,,,,,,,,,,,,,
1001012220,KIT  SEAL KIT,13.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,L02B1,L08A2,,,,,,,,,,,,
1001013848,POWER SUPPLY  COMPLETE UNIT ASSEMBLY,1.0,EA,"OIL TRAIN 3, 4 & 5",L07B1,,,,,,,,,,,,,,
1001013890,CARD,3.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001014460,SENSOR  ELECTROCHEMICAL,29.0,EA,MCU,A17D2B,,,,,,,,,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,16.0,EA,,A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,3.0,EA,GAS,A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,1.0,EA,MCU,A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,13.0,EA,OIL TRAIN 1&2,A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,1.0,EA,"OIL TRAIN 3, 4 & 5",A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001014461,TRANSMITTER  MICROPROCESSOR  4-20 MA  HA,34.0,EA,PCU,A08B1,A17B2B,B07A1,C02A2,G02A1,G02A2,J06B2,K01A2,L03C2,,,,,,
1001016001,RING  SEAT,3.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1001017346,POWER SUPPLY  120 OR 240 VAC ±10%  50-60,2.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1001017369,CABLE  PWR SUPPLY OUTPUT  14 IN,1.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1001017372,MEMBRANE  MEMBRANE SEPARATOR - REPLACEME,22.0,EA,PCU,H08A1,J06C2,,,,,,,,,,,,,
1001017373,SCRUBBER  SCRUBBER + INDICATOR  3 ,8.0,EA,"OIL TRAIN 3, 4 & 5",L06B2,,,,,,,,,,,,,,
1001017422,MOUNT  MOUNT DUCT KIT WITH EC SENSING HE,5.0,EA,OIL TRAIN 1&2,J06B1,K06B2,,,,,,,,,,,,,
1001017422,MOUNT  MOUNT DUCT KIT WITH EC SENSING HE,7.0,EA,PCU,J06B1,K06B2,,,,,,,,,,,,,
1001017423,ADAPTER  POLYTRON 7000 REMOTE DUCT ADAPT,3.0,EA,PCU,J06B1,,,,,,,,,,,,,,
1001017424,CABLE  REMOTE CABLE AND PLUG  P5XX0/8XX0,1.0,EA,MCU,C02A2,K06B2,L02C2,,,,,,,,,,,,
1001017424,CABLE  REMOTE CABLE AND PLUG  P5XX0/8XX0,8.0,EA,OIL TRAIN 1&2,C02A2,K06B2,L02C2,,,,,,,,,,,,
1001017424,CABLE  REMOTE CABLE AND PLUG  P5XX0/8XX0,2.0,EA,"OIL TRAIN 3, 4 & 5",C02A2,K06B2,L02C2,,,,,,,,,,,,
1001018096,BLOWER MOTOR,2.0,EA,HVAC,27B1,,,,,,,,,,,,,,
1001020970,VALVE GATE  SOLID WEDGE  1/2 IN  CL 800 ,5.0,EA,"OIL TRAIN 3, 4 & 5",27A5,L03A1,,,,,,,,,,,,,
1001020970,VALVE GATE  SOLID WEDGE  1/2 IN  CL 800 ,28.0,EA,WIP,27A5,L03A1,,,,,,,,,,,,,
1001021654,"BOARD PRINTED CIRCUIT, VME CONTROLLER",1.0,EA,PCU,H06B1,,,,,,,,,,,,,,
1001022094 ,JUNCTION  FLOWING JUNCTION CAPILLARY,35.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1001025627,SEAT  BUKA201.D,2.0,EA,OIL TRAIN 1&2,A07C3B,,,,,,,,,,,,,,
1001025631,FACE MECHANICAL SEAL  BUKA201.D,1.0,EA,OIL TRAIN 1&2,A07C3B,,,,,,,,,,,,,,
1001025634,RING  THROTTLE  BUK013.D,2.0,EA,OIL TRAIN 1&2,A07D6B,,,,,,,,,,,,,,
1001025636,SEAL  RING   T73,1.0,EA,UTILITIES,A08B2B,,,,,,,,,,,,,,
1001027454,"COLUMN, COLUMN PACKED SILCO",6.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1001029587,TRANSMITTER  AMPEROMETRICANALYZER  0-10P,2.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1001030816,BALLAST  ELECTRONIC  120 TO 277 V  120-1,1.0,EA,OIL TRAIN 1&2,A07D4B,,,,,,,,,,,,,,
1001032562,GASKET SPIRAL WOUND  4 IN  ASME CL 150 ,76.0,EA,,C01A2,,,,,,,,,,,,,,
1001033061,VALVE SOLENOID  2-WAY  1/2 IN NPT  24 VD,2.0,EA,"OIL TRAIN 3, 4 & 5",L02C2,,,,,,,,,,,,,,
1001034258,KIT  BALSTON DRAIN,13.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1001035478,SUPPORT  QUICK LOCK YOKE,384.0,EA,WIP,27A5,,,,,,,,,,,,,,
1001035696,PACKING  BOX FOLLOWER  1/2 IN DIA STEM,2.0,EA,OIL TRAIN 1&2,A07D6B,L01A1,,,,,,,,,,,,,
1001035696,PACKING  BOX FOLLOWER  1/2 IN DIA STEM,1.0,EA,"OIL TRAIN 3, 4",A07D6B,L01A1,,,,,,,,,,,,,
1001035959,GASKET SPIRAL WOUND  2 IN  CL 150  4.5 M,5.0,EA,,A17H3B,,,,,,,,,,,,,,
1001036830,CONTROLLER  HEAD FLOW  0-11 L/HR,2.0,EA,PCU,A16D4B,H08A1,,,,,,,,,,,,,
1001038040,MONITOR GAS. LEL,9.0,EA,OIL TRAIN 1&2,A07E4B,A07E5B,L01C1,,,,,,,,,,,,
1001038040,MONITOR GAS. LEL,0.0,EA,"OIL TRAIN 3, 4 & 5",A07E4B,A07E5B,L01C1,,,,,,,,,,,,
1001041899,O-RING  5.33 MM  456 MM  NBR 70 (BUNA N ,6.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1001041910,THROWER  OIL  AISI 1020 CS,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1001041911,SLEEVE  CENTERING  ASSEMBLY WITH OIL SCO,2.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1001042862,CAPACITOR  ELECTROLYTIC  22000 UF  200 V,2.0,EA,,A18C2B,H06C2,,,,,,,,,,,,,
1001042862,CAPACITOR  ELECTROLYTIC  22000 UF  200 V,30.0,EA,PCU,A18C2B,H06C2,,,,,,,,,,,,,
1001043153,"FIXTURE HID LIGHTING, 100-277VAC, 65W, L",4.0,EA,"OIL TRAIN 3, 4 & 5",L01D2,,,,,,,,,,,,,,
1001043500,CIRCUIT BREAKER MOLDED CASE  30 A  1 POL,3.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1001045415,ELEMENT  AUTO CLEAN FILTER 50 MICRON,4.0,EA,PCU,H07A2,,,,,,,,,,,,,,
1001045920,REGULATOR  ELECTRICALLY HEATED REGULATOR,2.0,EA,PCU,J07C1,,,,,,,,,,,,,,
1001046607,POSITIONER VALVE ELECTRO/PNEUMATIC  SING,5.0,EA,OIL TRAIN 1&2,A07H2B,L03D2,L06A2,L06C1,,,,,,,,,,,
1001046607,POSITIONER VALVE ELECTRO/PNEUMATIC  SING,28.0,EA,"OIL TRAIN 3, 4 & 5",A07H2B,L03D2,L06A2,L06C1,,,,,,,,,,,
1001046941,FIXTURE HID LIGHTING 100-277 VAC 100,3.0,EA,"OIL TRAIN 3, 4 & 5",L01D2,,,,,,,,,,,,,,
1001046942,FIXTURE HID LIGHTING 100-277VAC 150,3.0,EA,"OIL TRAIN 3, 4 & 5",L01D2,,,,,,,,,,,,,,
1001046943,"FIXTURE HID LIGHTING, 100-277VAC, 80, L",3.0,EA,"OIL TRAIN 3, 4 & 5",L01D2,,,,,,,,,,,,,,
1001050564,CONVERTER  SINGLE MODE MEDIA,6.0,EA,PCU,A16C6B,H08C2,,,,,,,,,,,,,
1001055461,MODULE  INPUT POWER SUPPLY,21.0,EA,PCU,A16A5B,,,,,,,,,,,,,,
1001055462,MODULE  FOUNDATION FIELDBUS COMMUNICATIO,18.0,EA,PCU,A16A4B,A16C6B,,,,,,,,,,,,,
1001056469,BEARING  FORCED OIL LUBRICATED  PER BOM,2.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1001056470,BEARING TILTING PAD THRUST  THRUST,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001056475,O-RING  FKM  75 SHORE A,6.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,L02B1,,,,,,,,,,,,,
1001057351,"POSITIONER VALVE ELECTRO/PNEUMATIC, PIST EA",3.0,EA,"OIL TRAIN 3, 4",L03A2,,,,,,,,,,,,,,
1001057998,DETECTOR  SMOKE  15 TO 32 VDC,72.0,EA,PCU,H07A2,,,,,,,,,,,,,,
1001058838,CONTROLLER  DOOR  DETECTION  12-27 VDC,4.0,EA,PCU,A16B5B,,,,,,,,,,,,,,
1001059087,BEARING  BRONZE,1.0,EA,"OIL TRAIN 3, 4",L01A1,L02A2,,,,,,,,,,,,,
1001059087,BEARING  BRONZE,1.0,EA,"OIL TRAIN 3, 4 & 5",L01A1,L02A2,,,,,,,,,,,,,
1001059088,BEARING  BRONZE,1.0,EA,OIL TRAIN 1&2,A07C2B,L01A1,L02A2,,,,,,,,,,,,
1001059088,BEARING  BRONZE,3.0,EA,"OIL TRAIN 3, 4",A07C2B,L01A1,L02A2,,,,,,,,,,,,
1001059088,BEARING  BRONZE,1.0,EA,"OIL TRAIN 3, 4 & 5",A07C2B,L01A1,L02A2,,,,,,,,,,,,
1001059278,TRANSMITTER  PANAMETRICS SMART OXYGEN AN,3.0,EA,PCU,A16F4B,J08C2,,,,,,,,,,,,,
1001059279,DISPLAY  PANAMETRICS EXPLOSION-PROOF DIS,1.0,EA,PCU,J08C2,,,,,,,,,,,,,,
1001062254,IGNITER  HIGH ENERGY  110-230VAC 50/60HZ,2.0,EA,SHIPPING,H03C1,,,,,,,,,,,,,,
1001064330,LAMP  INTELLIGENT REMOTE ALARM,3.0,EA,PCU,J07C1,,,,,,,,,,,,,,
1001065696,BEARING  PROTECTION  BRONZE,3.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001066053,BEARING  PROTECTION  BRONZE,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001066326,MOTOR  HDPU019-1,0.0,EA,,H02A1,H03B2,,,,,,,,,,,,,
1001066326,MOTOR  HDPU019-1,3.0,EA,SHIPPING,H02A1,H03B2,,,,,,,,,,,,,
1001066328,MOTOR  HDPU019-4,1.0,EA,SHIPPING,H02A1,,,,,,,,,,,,,,
1001066621,HOSE  RUBBER ( DE & NDE),2.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001066622,COMPOUND  CURIL - T SEALING,1.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1001066623,DETECTOR RESISTANCE TEMPERATURE  BEARING,4.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1001066624,HEATER  FOR STATOR AND EXCITOR AND TERMI,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001074776,BEARING  HALF SHOE  A1071020MB,4.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001074778,BEARING  JOURNAL  ASTM A352 GR.LCB,2.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1001075613,KIT  KOPKIT,2.0,EA,"OIL TRAIN 3, 4 & 5",L02B2,,,,,,,,,,,,,,
1001076072,"MODULE, ADVANCED DIAGNOSTIC",1.0,EA,PCU,H08C2,,,,,,,,,,,,,,
1001077137,MECHANICAL SEAL  2.3622 IN ( 60 MM)  C2A,0.0,EA,"OIL TRAIN 3, 4 & 5",L01C1,,,,,,,,,,,,,,
1001077310,MECHANICAL SEAL  2.3622 IN (60 MM)  C2A1,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001077332,MECHANICAL SEAL  1.9685 IN (50 MM)  C2A1,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B2,,,,,,,,,,,,,,
1001082110,CAGE  4 2 7/8 PORT 3/4TVL,2.0,EA,SHIPPING,H02A1,H03B2,,,,,,,,,,,,,
1001082114,RING SEAT RETAINER  4 2 7/8 PORT HF SEAT,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1001082115,PLUG   4 2 7/8PT LVL C 1L1000 1X23.50,3.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1001082159,GASKET  SET  4 NOTCHFLO DST,3.0,EA,SHIPPING,H03B1,H03B2,,,,,,,,,,,,,
1001082160,KIT  SINGLE TFE 1 STEM,3.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1001082161,RING  RSN-255 2.56 SHAFT,3.0,EA,SHIPPING,H03B1,H03B2,,,,,,,,,,,,,
1001083194,GASKET SPIRAL WOUND  SUPER DUPLEX,4.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001083527,KIT  PARTS,3.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1001085867,SHUNTS. BONDING STRIPS,3.0,EA,SHIPPING,H01A1,H01A2,,,,,,,,,,,,,
1001090162,GASKET SPIRAL WOUND  STAINLESS STEEL,1.0,EA,"OIL TRAIN 3, 4",L01A1,L02B1,L03A1,,,,,,,,,,,,
1001090162,GASKET SPIRAL WOUND  STAINLESS STEEL,2.0,EA,"OIL TRAIN 3, 4 & 5",L01A1,L02B1,L03A1,,,,,,,,,,,,
1001090710,TRANSMITTER  CONDUCTIVITY (FOUNDATION FI,1.0,EA,PCU,J07C1,,,,,,,,,,,,,,
1001091755,"KIT, SALT-IN-CRUDE TUBING",6.0,KT,PCU,H08A1,,,,,,,,,,,,,,
1001093311,SEAL  SHAFT(2ND AND 3RD STAGE),2.0,EA,OIL TRAIN 1&2,K06B2,,,,,,,,,,,,,,
1001093323,"O-RING, FOR CASING DRAIN(COMPRESSOR ASSE",17.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001093348,"O-RING, FOR 1"" SAE FLANGE(COMPRESSOR BEA",4.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094535,"RING, BACK UP",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094710,"O-RING, 2"" SAE FLANGE(COMPRESSOR BEARING",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094713,"O-RING, 4"" SAE FLANGE(COMPRESSOR BEARING",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094715,"O-RING, 32  SQ.IN PISTON NUT(HYDRO-FIT T",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094716,"O-RING, 32  SQ.IN PISTON NUT(HYDRO-FIT T",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094717,"RING, BACK UP",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094722,"O-RING, 3.5 IN. COUPLING HUB(HYDRO-FIT C",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094727,"O-RING, 3.5 IN. COUPLING HUB(HYDRO-FIT C",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094728,"RING, BACK UP",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094729,"RING, BACK UP",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001094730,"RING, BACK UP",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1001097347,"KIT, REPAIR",1.0,EA,SHIPPING,H03C1,,,,,,,,,,,,,,
1001097444,CONVERTER  MOXA CONVERTER  12 TO 48 VDC,5.0,EA,PCU,A16B5B,,,,,,,,,,,,,,
1001097952,RELAY  ELECTRONIC OVERLOAD  70 A,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1001097989,RELAY  ELECTRONIC OVERLOAD  690 VAC / 30,1.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1001098485,RELAY  OVERLOAD  63 - 210 A,1.0,EA,PCU,A16D2B,,,,,,,,,,,,,,
1001098659,MEMBRANE SPIRAL WOUND CONFIGURATION 40,200.0,EA,UTILITIES,F01D1,F01D2,F02D1,F02D2,F03D1,F03D2,F08D1,F08D2,,,,,,,
1001098970,CABLE  EXTENTION FOR ACCELEROMETER  SHIE,12.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001099973,RING  PROFILE  R901/B DENSITY 1 35-1 45,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001099974,CAGE VALVE  6 1500 D70  INCONEL 718/RC 3,0.0,EA,OIL TRAIN 1&2,A07F1B,L02B1,,,,,,,,,,,,,
1001099974,CAGE VALVE  6 1500 D70  INCONEL 718/RC 3,1.0,EA,"OIL TRAIN 3, 4 & 5",A07F1B,L02B1,,,,,,,,,,,,,
1001099979,STEM  ANGLE  6 IN  INCONEL 718/RC 34-40,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1001100492,LINER  GUIDE  1.5  STEM PTFE / PTFE,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001102552,BAND  PTFE  D85X80X9 7  PTFE ART.NR. 24,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001102553,SEAL  PISTON  85 * 69.9 * 6.3  PTFE GLAS,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001103211,BELT TOOTHED  RUBBER,6.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1001106537,"KIT, SERVICE, MINOR DRIVE MODULE, ACTUATOR",31.0,KT,GAS,G03A1,,,,,,,,,,,,,,
1001108388,CONTACTOR MOTOR  3  600 VAC  105 A  48 T,2.0,EA,PCU,A16D4B,,,,,,,,,,,,,,
1001110817,BEARING BALL  DEEP GROOVE  130 MM  200 M,20.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1001114408,UNIT. NODE DUAL,1.0,EA,PCU,A16A3B,,,,,,,,,,,,,,
1001114436,MODULE  DIGITAL OUTPUT,7.0,EA,PCU,A16A4B,,,,,,,,,,,,,,
1001117384,"FILTER, 250 MM X 250 MM, 270 M3/H",1.0,EA,PCU,H08C2,,,,,,,,,,,,,,
1001131535,DRUM  ADJUSTING  DCEF 1022,2.0,EA,UTILITIES,A07A5B,,,,,,,,,,,,,,
1001142984,BELT TOOTHED RUBBER 309 14.0 MM 4326.0 M,1.0,EA,"OIL TRAIN 3, 4",L01A1,,,,,,,,,,,,,,
1001157561,MECHANICAL SEAL C2A1A1176ES Q25Q25VMG-AQ,2.0,EA,SHIPPING,H01C2,,,,,,,,,,,,,,
1001161081,MECHANICAL SEAL 135MM C2A1A31/3262ES AQ2,2.0,EA,OIL TRAIN 1&2,L01A2,L02A1,,,,,,,,,,,,,
1001161081,MECHANICAL SEAL 135MM C2A1A31/3262ES AQ2,2.0,EA,"OIL TRAIN 3, 4",L01A2,L02A1,,,,,,,,,,,,,
1001161081,MECHANICAL SEAL 135MM C2A1A31/3262ES AQ2,4.0,EA,"OIL TRAIN 3, 4 & 5",L01A2,L02A1,,,,,,,,,,,,,
1001161088,SLEEVE SHAFT,1.0,EA,OIL TRAIN 1&2,K01A1,,,,,,,,,,,,,,
1001166598,MECHANICAL SEAL BUKA201.D 130 MM 31-SAMS,2.0,EA,GAS,G01A1,,,,,,,,,,,,,,
1001169125,CELL FLOW CONNECTOR,39.0,EA,PCU,J08C2,,,,,,,,,,,,,,
1001171312,BOARD MECHANICAL RELAY,25.0,EA,PCU,A16D3B,,,,,,,,,,,,,,
1001531893,MONITOR GAS DIGITAL LEL,34.0,EA,PCU,J08C1,,,,,,,,,,,,,,
112159,GASKET 10IN 1500CL,25.0,EA,,C08B2,,,,,,,,,,,,,,
112160,GASKET PIKOTEK 6IN 1500CL,10.0,EA,,C08B2,,,,,,,,,,,,,,
112165,GASKET PIKOTEK 12IN 1500,33.0,EA,,C07B2,,,,,,,,,,,,,,
112166,GASKET PIKOTEK 30IN 1500#49078/90,4.0,EA,MCU,C07A2,,,,,,,,,,,,,,
112167,GASKET PIKOTEK 30IN 1500#03/19,4.0,EA,MCU,C07A2,,,,,,,,,,,,,,
112168,GASKET PIKOTEK 20IN 1500,78.0,EA,,C07A1,,,,,,,,,,,,,,
112169,GASKET 14IN 1500,75.0,EA,,C06A2,C07A2,,,,,,,,,,,,,
112169,GASKET 14IN 1500,2.0,EA,MCU,C06A2,C07A2,,,,,,,,,,,,,
112198,GASKET PIKOTEK 36IN 1500,2.0,EA,,C06B2,,,,,,,,,,,,,,
112199,GASKET PIKOTEK 36IN 1500 VCS,2.0,EA,,C06B2,,,,,,,,,,,,,,
112200,GASKET PIKOTEK 24IN 300,3.0,EA,MCU,C07A2,,,,,,,,,,,,,,
112201,GASKET PIKOTEK 42IN 150,2.0,EA,,C06B2,,,,,,,,,,,,,,
112202,GASKET PIKOTEK 36IN 1500,2.0,EA,,C06B2,,,,,,,,,,,,,,
112203,GASKET PIKOTEK 38IN 300,2.0,EA,,C06B2,,,,,,,,,,,,,,
112204,GASKET PIKOTEK 30IN 600#1018,23.0,EA,,C08B1,,,,,,,,,,,,,,
